index,value
0,0.0
1,-1.324358995628145
2,-1.3740667683791716
3,-0.7475115150567744
4,0.5006617446913845
5,0.535268882309485
6,-0.0976687705731702
7,-0.867798810331473
8,0.011116781952839161
9,1.6442323076184908
10,1.6703662373204389
11,0.18648263769160134
12,-0.7997549633982276
13,0.9202273701106181
14,0.9850757051026338
15,-0.8948204931023461
16,-0.84429361195402
17,-1.8808755436056654
18,-2.2280323061263703
19,-2.3818332834842724
20,-2.737871662593875
21,-1.7738124428515043
22,-1.5708265483490678
23,-1.9246338241293124
24,-1.2263009239527984
25,-0.21250047829855467
26,-1.8236487779594484
27,-1.806831587631025
28,-2.516554205530384
29,-2.3122262995628584
30,-3.2548111013822885
31,-2.745899042137354
32,-2.371899926860819
33,-2.3204526887901853
34,-3.020311290591904
35,-2.963454927476211
36,-3.6102655900504885
37,-4.423934497747655
38,-3.5355585906256133
39,-4.114574739923137
40,-2.3270924277563734
41,-1.2614409077190811
42,-3.07004146401094
43,-2.337406374996811
44,-3.088512046328334
45,-2.592178019220815
46,-2.159719323768271
47,-3.824191213434151
48,-3.483985055184798
49,-3.217177328306469
50,-1.7726001972174041
51,-2.688156975591009
52,-1.5468915314066738
53,-2.413830564732079
54,-2.3830468727221836
55,-2.866063010236067
56,-0.987422269778985
57,-0.2710958295238439
58,2.201301047749945
59,2.5130222696697735
60,2.981061662938483
61,3.3745852897630506
62,2.261785960389041
63,1.8524896196923026
64,2.9250050444830835
65,2.0897035226376492
66,1.9650475255331004
67,1.6490669362858454
68,2.0109233886757094
69,1.3443761384269803
70,0.990357828906085
71,1.0841855832423226
72,1.024580884242782
73,0.005921005324544537
74,0.9008158977153067
75,-0.5327876951889012
76,-1.6539850897140926
77,-2.688379120997441
78,-1.3181499739146099
79,-1.4810358467266884
80,-2.2299168482387506
81,-3.0314507151925847
82,-2.1556019704512908
83,-2.887102337461432
84,-3.726115196939859
85,-2.5532048549300193
86,-3.366931853883087
87,-3.1843302265520212
88,-2.7134422329157397
89,-2.751761264908191
90,-2.3930910367674105
91,-0.6953538821975274
92,-1.1079449524571732
93,-2.201060368466825
94,-3.707647018390481
95,-3.3562660824657757
96,-3.2050831805071396
97,-2.459229796500745
98,-2.554589918663115
99,-2.6500398939163725
100,-2.9738496576775213
101,-3.047531981396072
102,-2.430175477869237
103,-2.44600188340399
104,-1.9786597480608847
105,0.21932641418150478
106,0.6655456028512226
107,-1.010376083011687
108,0.8747099150531729
109,1.0913137977837324
110,-0.013796558334812192
111,0.8953218831012199
112,0.7786792115458758
113,0.04665879677892526
114,-0.5938489481715299
115,-1.4982033961976577
116,-1.2253539027781704
117,0.027265876388121058
118,-0.3018761038764758
119,0.16422943676135043
120,2.015241075022427
121,0.49836428078921324
122,0.681131962594323
123,0.2725252413533002
124,-0.8276096446775395
125,-1.7293153974125057
126,-1.4852032309659922
127,-0.828559335120924
128,-1.2358652555958174
129,-0.9960949228969523
130,-0.12447203002769958
131,0.19076002139428067
132,1.030816207926031
133,1.3375893848880533
134,1.624956652835555
135,3.207847219852037
136,3.3498420105667983
137,2.976836841337388
138,3.2402551185787782
139,1.8350931752837512
140,1.2221244132303188
141,1.8320266054403738
142,2.188009314718202
143,3.408169608341754
144,2.9074171960091735
145,1.0089768261873457
146,2.8048772331354503
147,3.4770384587238827
148,1.8967452563117337
149,2.98805713783339
150,2.572251365937465
151,0.37248489114197825
152,-0.10374176395226531
153,-0.5970843333531933
154,1.0833264769720277
155,0.12875881000669964
156,-0.1441723518736734
157,-0.3993073059379938
158,-0.7183839730245576
159,-1.5247004381034923
160,-1.0769084633622916
161,0.16143245255560668
162,0.7611952358440177
163,-0.28048316559189523
164,-1.3882264479148008
165,-1.061018927145532
166,-1.6084462516974716
167,-1.9973449627921516
168,-3.377437797213493
169,-0.9203305249315044
170,0.13433820634911064
171,-0.8597198565102324
172,0.17744838876084923
173,1.4933182362713446
174,-1.1202328488459952
175,-1.501142707083361
176,-1.663944519146495
177,-0.7660983709312301
178,-0.7726490375923647
179,-0.8871830178058304
180,-0.8124769542071103
181,1.1627202967659584
182,3.1482927220300767
183,2.1512223767119085
184,0.9022950269546886
185,3.459503920298342
186,1.9608336990608537
187,1.0933066263095244
188,0.9658921417118338
189,1.3042545646002925
190,2.13765192934806
191,2.2079813616159902
192,1.0044010856783998
193,1.36012324917635
194,1.4060223416511195
195,3.0720379828576276
196,2.596232487273264
197,0.869824714265041
198,-0.3056689072586767
199,1.1903344877832867
200,0.4716531075373991
201,-1.703560868678771
202,-2.028726443866412
203,-1.724402377455157
204,-0.2769113422995131
205,-1.249842778557013
206,-0.395683035871385
207,0.4589685191109395
208,-0.30926506707937523
209,-0.4504650123364384
210,1.3865549759119513
211,2.899056476351314
212,3.3197200098005086
213,3.153708367842839
214,3.8189617336296147
215,3.1054401879698963
216,2.5445310940759542
217,1.3024912904372452
218,1.1126809815403975
219,0.8637622093959553
220,3.5078295453559294
221,2.788811947772103
222,3.641308145619726
223,4.415609198170104
224,3.56678911652961
225,4.201167941350298
226,1.3941791006627486
227,1.2799794204184527
228,1.9452439068219776
229,-0.7444079518794391
230,-1.7919179573456212
231,-0.4670566463702863
232,-0.6540089183994169
233,-1.6541062744604629
234,-1.779586001812161
235,-2.055236407974804
236,-1.0225036334433688
237,-0.4152422089672178
238,-0.6331842169779017
239,-1.2035492700598587
240,-1.0768925434452186
241,0.4097972654167872
242,0.6973537881823559
243,1.231696313597833
244,0.8962602693496025
245,-0.5299950211290504
246,-1.161339303546818
247,-0.33590184211751495
248,-0.1823004632184718
249,-1.0587952625625026
250,-2.517846398780975
251,-2.0294875386124014
252,-2.064595416518705
253,-2.105436322653626
254,-2.1190708317166624
255,-1.51730509347606
256,-0.9952616045018498
257,0.11615618639382919
258,1.027154338876141
259,2.205174268538154
260,2.680761185039494
261,1.943038973955879
262,1.5973141816189067
263,1.8519321492075018
264,1.263850056824953
265,1.6237113285810993
266,2.5337641062889227
267,1.3524534803795125
268,-0.6207985925239135
269,0.6659761516462308
270,0.5838396392343107
271,1.2049335164604662
272,-0.30811186539445856
273,1.4710974748928747
274,1.9890527431274077
275,1.564620657966828
276,0.9779395204667166
277,0.9451444728519521
278,0.6366414613588096
279,0.26245511491113294
280,-0.8965131278511116
281,0.5007732802476
282,0.3860796036409009
283,0.4028033004843686
284,0.4352987940121833
285,-1.9882133618315152
286,-1.1628398994324627
287,-1.3175688451429521
288,-1.4091619829638553
289,-1.1279998129444646
290,-1.9312754463312158
291,-0.7982033193938262
292,-1.3743374452917618
293,-2.071844883210877
294,-2.62325775171162
295,-2.07101639381495
296,-1.014584460380239
297,-1.4574500268694641
298,-2.7490191987543318
299,-1.2741756257875791
300,-2.1481328769628103
301,-0.6310825768884727
302,-0.5907160673323175
303,-1.2004585512565575
304,-1.660429717703791
305,-0.9494990863556951
306,0.08229757159445839
307,-0.12821729172593516
308,0.8379496844045841
309,2.799235439409866
310,2.1710417782383753
311,0.6959388702720504
312,-0.4628523087992086
313,-1.7837598174804894
314,-2.155861295798927
315,-2.556261338360942
316,-3.4979254665730526
317,-2.4430523918735947
318,-4.687933538065735
319,-5.305542479048986
320,-2.4944593010077614
321,-1.0824879773931804
322,-0.39732309744097094
323,0.11953442613051857
324,1.8725414350114222
325,2.1272898560450777
326,1.8857734648655293
327,0.3727472843511328
328,0.24316837436953517
329,-0.5271908801007166
330,-1.1542875229886318
331,-1.695383327874445
332,-1.4857226933857564
333,-1.5925751091199682
334,-0.48257833181754606
335,-1.7363730239566464
336,-1.645387267106016
337,0.46091831939438777
338,0.4306779086802065
339,1.5646914438268176
340,2.466851224456109
341,3.413471361125053
342,3.6395698264815413
343,1.7131883212564187
344,1.1888223672809533
345,0.6301634297201899
346,-1.013216389071259
347,-1.325115551885708
348,-2.3764280542366514
349,-3.685515292120537
350,-2.921791741741005
351,-2.527114252925515
352,-2.835862024561873
353,-3.361069083490449
354,-3.3981821630394258
355,-3.2825452079573716
356,-3.198273709346371
357,-2.7712404008728835
358,-2.7910950147029343
359,-1.9854587801262948
360,-1.1647690682682394
361,-0.6321840303799723
362,-1.200459940348894
